sentence,Label
হুজুর আপনে এসব জানোয়ারদের সাথে এক টেবিলে বসা উছিত হয়নি,1
শালা তুই ভন্ড পীর কুকুর তুই,1
জীবন মাএ শুরু এখন ই গিবত গাওয়া শুরু সালা বেয়াদব,1
এই সালাই গাঁজা খাইছে,1
বালপাক না তুই কি বুজচ,1
শালাদের গুলি করে মারা উচিত,1
শালা তাহিরি তোর মার ভাতার কটা,1
বেয়াদপ নামবার ওয়ান তুই দুই দিনের ছেলে ভালো মন্দের কি বোজস,1
মাগির হোত তোইমা পাতেমার জুতার জুগ গতা হচনা,1
নাস্তিকের জন্মের ঠিক নাই। এই জনের রক্তে ভ্যাজাল আছে।,1
এই সালার পুত তোর নাম্বার দে।সালার পুত ভন্ড পির নামে কলঙ্ক মাদারীর ছোদ,1
ভাই এই মাগি কোথায় থাকে,1
যারা হুজুরদের সমালোচনা করে তারা তাদের মা বাবার জারজ সন্তান,1
শালারাই শুধু একটা আরেকটার গোয়ার পিছনে বুজলাম না জাহান্নামে যাবা আলেমরা আগে সাধারণ মানুষ তো গোমরা হয়ে যাবে,1
তিন টা খানকির মাগির পুয়া,1
